#RA,DEC,gaia_source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmtot,ruwe,Gmag,RPmag,rmag_jplus,zmag_jplus,method,Teff,reported_UCD,sp_type_simbad,ph_type_ahmed,sp_type_panstarrs,ph_type_reyle,sp_type_smart,sp_type_zhang2009,sp_type_zhang2010,sp_type_schmidt,ph_type_skrzypek
332.18298,13.225584,2.72884987143229E+018,11.4808,0.9531,7.285,1.03,-102.504,0.957,102.763,1.236,20.517462,18.964613,,18.613935,par+pm,2500,1,,,,L0,,,,,
30.086864,5.6442304,2.51950192979021E+018,2.5061,0.9832,39.006,0.858,17.754,0.842,42.857,1.007,20.538937,19.126911,,19.025827,pm,2900,1,,M7,,,,,,,
331.41312,11.268438,2.72742789365882E+018,8.8143,0.5325,44.247,0.598,5.837,0.586,44.63,1.019,20.052464,18.536661,,18.292282,par+pm,2800,0,,,,,,,,,
30.023314,5.862838,2.51956202926716E+018,26.9952,0.13,169.779,0.129,20.569,0.101,171.02,0.804,16.673622,15.219306,18.514,15.084,all,2800,0,,,,,,,,,
333.18356,15.144606,2.73531658035133E+018,6.0872,0.736,74.083,1.379,-13.073,0.884,75.227,1.081,20.256338,18.85013,,18.560478,par+pm,2900,0,,,,,,,,,
30.367517,2.69244,2.51158018902954E+018,9.5459,0.6539,9.29,0.752,-19.448,0.635,21.553,1.615,19.517668,17.739042,,17.535395,par+pm,2800,1,,M7.5,,,,,,,
334.12115,16.63768,1.77513578760068E+018,13.9173,0.1743,-11.361,0.238,-129.651,0.206,130.148,0.91,18.202524,16.7681,20.049,16.604,all,2900,0,,,,,,,,,
343.74734,26.078215,1.88275574520908E+018,8.2323,0.4263,0.533,0.475,-2.313,0.494,2.374,1.497,18.87128,17.266489,,16.951923,par,2800,0,,,,,,,,,
333.87335,16.167614,2.73579287504446E+018,2.914,1.7181,-12.737,0.944,-21.37,1.288,24.878,1.552,20.303713,18.834347,,18.642992,pm,2900,0,,,,,,,,,
29.595615,7.255946,2.56803770593425E+018,3.8949,1.069,-11.333,1.255,-45.79,1.02,47.172,1.146,20.465704,19.058405,21.944,18.897,pm+diag,2800,1,,M7.5,,,,,,,
358.971,30.375925,2.86756164705334E+018,2.1049,1.439,-40.971,1.813,-15.031,1.131,43.641,1.245,20.738585,19.272621,,19.06055,pm,2900,0,,,,,,,,,
331.60944,11.303854,2.72742641619207E+018,4.8381,0.5212,1.016,0.688,-49.932,0.559,49.942,1.061,20.085785,18.711016,21.362982,,par,2900,0,,,,,,,,,
331.19122,10.085007,2.72552020662526E+018,9.2649,0.7836,56.506,0.682,-31.752,0.791,64.816,1.122,20.140982,18.517704,,18.62057,par+pm,2800,0,,,,,,,,,
29.792046,6.2329307,2.56762583575179E+018,4.7727,1.5875,12.665,1.818,-27.057,1.562,29.875,1.089,20.751207,19.247314,,18.95961,pm,2900,1,,M7,,,,,,,
358.76636,30.346998,2.8675402409351E+018,7.3741,0.9564,51.905,1.297,-72.443,0.68,89.119,1.02,20.584913,19.035452,,18.715443,par+pm,2700,0,,,,,,,,,
29.879358,5.468072,2.51912352599114E+018,6.7912,0.722,83.201,0.971,-34.581,0.504,90.101,1.033,19.911795,18.458492,21.727,18.246,all,2800,1,,M7.5,,,,,,,
29.933817,5.092916,2.51890788427314E+018,5.5985,0.8592,-11.332,1.201,-12.741,0.863,17.052,0.999,20.459768,19.026598,,,par+pm,2900,1,,M7,,,,,,,
29.933126,5.09251,2.51890788427314E+018,5.5985,0.8592,-11.332,1.201,-12.741,0.863,17.052,0.999,20.459768,19.026598,,18.930832,par+pm,2900,1,,M7,,,,,,,
333.5574,15.374724,2.73534987493709E+018,3.375,1.0216,-34.115,1.009,-34.154,0.826,48.273,1.101,20.306787,18.910198,,18.595669,pm,2900,0,,,,,,,,,
29.62107,6.643846,2.56767407682473E+018,5.9272,0.4717,41.861,0.815,-47.151,0.435,63.052,1.103,19.78663,18.321209,21.687,18.229,diag,2800,1,,M7,,,,,,,
29.409945,7.576456,2.56806213570793E+018,10.4154,0.5252,33.855,0.665,-4.35,0.455,34.133,1.127,19.678633,18.132292,21.677,17.918,all,2700,1,,M8,,,,,,,
344.04337,26.065672,1.88270657642525E+018,8.021,2.3827,-24.622,2.397,-21.796,2.888,32.884,1.215,20.943584,19.462763,,19.165478,pm,2800,0,,,,,,,,,
331.46622,10.530377,2.72722383117353E+018,5.9993,0.3928,-21.669,0.461,-36.611,0.399,42.543,1.166,19.400705,17.904682,21.278,17.834,all,2900,0,,,,,,,,,
24.288607,18.491493,9.49622466062258E+016,6.0895,0.3578,-22.924,0.418,-39.285,0.331,45.484,1.047,19.483002,18.046024,21.118,18.035,all,2900,0,,,,,,,,,
24.493757,18.19194,9.49395691786038E+016,,,,,,,,,20.684994,19.404173,22.165,19.225,diag,2900,0,,,,,,,,,
29.698746,5.5627937,2.51917496251968E+018,5.0489,0.7954,-16.614,1.044,-85.012,0.704,86.62,1.065,20.27552,18.754723,,18.682253,par+pm,2900,1,,M7.5,,,,,,,
342.8635,25.165413,1.88257927359373E+018,7.6849,2.1965,-64.666,2.11,-28.168,2.357,70.535,1.173,20.777905,19.282883,,18.818388,pm,2700,0,,,,,,,,,
29.596172,5.76641,2.51919304003634E+018,,,,,,,,,18.154314,16.367928,19.599,16.244,diag,2900,1,,M7,,,,,,,
0.23883235,30.098959,2.86128848653878E+018,5.4395,0.8131,67.418,0.924,-28.426,0.608,73.166,1.052,20.561462,19.121685,,18.826538,par+pm,2900,0,,,,,,,,,
344.3579,26.016546,1.88269647466095E+018,7.8993,0.8887,78.609,0.964,24.713,0.96,82.402,1.04,20.604778,19.138927,,18.748623,par+pm,2700,0,,,,,,,,,
29.229992,7.3798466,2.56796493200937E+018,2.7354,1.2551,22.216,1.309,-8.906,1.284,23.934,1.017,20.847067,19.33964,,19.212208,pm,2900,0,,,,,,,,,
331.67657,10.523905,2.72705959162368E+018,4.8662,0.7159,-4.981,0.967,-25.082,0.833,25.571,0.966,20.30893,18.756853,,18.795341,par+pm,2900,0,,,,,,,,,
29.46871,6.0412207,2.56761611194468E+018,10.2754,0.6498,116.237,0.591,-28.082,0.523,119.581,1.088,19.90822,18.438274,21.697,18.117,all,2700,1,,M8.5,,M8,,,,,
359.6011,30.016685,2.86730079221271E+018,5.2444,0.4492,21.606,0.541,-29.533,0.295,36.592,0.979,19.831312,18.4672,21.44,18.225,all,2900,0,,,,,,,,,
342.6376,24.854362,1.87656793858155E+018,8.0673,0.4058,-59.468,0.56,-172.085,0.436,182.07,1.056,19.546503,18.10092,21.331,17.771,all,2800,0,,,,,,,,,
24.199572,18.237164,9.4949013816502E+016,10.7335,0.3135,-62.8,0.366,-52.564,0.232,81.895,0.971,18.711317,17.266037,20.457,17.237,all,2900,1,,,,M7,,,,,
344.98187,26.233536,2.84386943921596E+018,7.6201,0.6309,-39.48,0.636,-24.834,0.556,46.641,1.259,19.855034,18.311846,,17.959146,par+pm,2800,0,,,,,,,,,
332.3292,11.90047,2.72784835377783E+018,4.6342,0.9612,14.647,0.993,-19.512,1.095,24.398,1.17,20.507454,19.016882,,18.736835,pm,2700,0,,,,,,,,,
29.686295,3.966372,2.51865482479999E+018,8.036,0.3067,-9.177,0.334,12.769,0.281,15.725,1.055,18.955173,17.54014,20.446,17.458,all,2900,1,,M7,,,,,,,
29.321295,6.099077,2.5672450954905E+018,5.8101,0.656,8.597,0.669,-13.127,0.586,15.692,1.088,20.172766,18.697155,21.557,18.369,all,2700,1,,M7.5,,,,,,,
331.79797,10.305498,2.72703973169471E+018,2.0856,0.6983,-8.748,0.853,-1.681,0.942,8.908,1.239,20.26199,18.890598,21.62,18.867,diag,2900,0,,,,,,,,,
344.31516,25.758842,1.88268335353756E+018,6.4036,0.2396,19.196,0.213,3.011,0.214,19.431,1.046,18.672123,17.220736,20.377,16.941,all,2900,0,,,,,,,,,
331.6346,9.605165,2.72543076822676E+018,3.8439,1.0583,-8.499,1.146,-40.441,1.044,41.325,1.132,20.533651,19.14619,21.763,18.911,pm+diag,2900,0,,,,,,,,,
358.65326,29.786018,2.86723859679081E+018,4.4921,1.0466,18.71,0.942,28.754,0.678,34.306,1.059,20.635712,19.222197,21.887,19.033,pm+diag,2900,0,,,,,,,,,
28.784872,8.108875,2.56890223131143E+018,8.41,0.3753,-17.445,0.446,-2.644,0.324,17.644,1.04,19.22892,17.78767,21.005,17.681,all,2900,1,,M7,,,,,,,
332.18878,11.182951,2.72738827688106E+018,10.4333,0.3218,-20.92,0.385,-141.424,0.368,142.963,0.926,19.446402,17.930225,21.341,17.699,all,2800,1,,,,M7.5,,,,,
344.32153,25.62366,,,,,,,,,,,,21.902,19.318,diag,2800,0,,,,,,,,,
28.80434,7.7790217,2.56878750414527E+018,7.1823,0.7945,56.876,1.078,6.543,0.91,57.251,1.048,20.45175,18.883919,21.933,18.691,all,2700,1,,M8,,,,,,,
29.000376,6.9256186,2.56791201801147E+018,9.0176,0.4199,42.509,0.524,-24.954,0.326,49.292,2.162,18.040874,16.511654,19.412,16.381,all,2900,0,,,,,,,,,
345.0042,25.99329,2.84382707365803E+018,5.4712,0.8145,15.085,0.913,-2.909,0.781,15.363,1.085,20.597029,19.053902,,18.702602,par,2800,0,,,,,,,,,
29.324482,5.081165,2.51908305451387E+018,6.3325,0.6695,-9.771,0.726,1.524,0.593,9.889,1.064,20.07528,18.603125,,18.500023,par,2900,1,,M7,,,,,,,
345.07843,26.001488,2.84382769213462E+018,3.0527,0.9373,66.153,0.841,-32.145,0.855,73.549,1.114,20.577814,19.173416,,18.751032,pm,2900,0,,,,,,,,,
343.41104,25.011658,1.88251752914361E+018,5.1447,0.7877,-30.886,0.736,-11.577,0.716,32.985,1.09,20.166061,18.738205,21.465,18.338,all,2900,0,,,,,,,,,
29.394133,4.524258,2.51876838373532E+018,5.1659,0.3963,-33.771,0.491,-49.495,0.366,59.919,0.994,19.505093,18.052128,21.466,17.977,all,2900,1,,M7,,,,,,,
359.20807,29.681614,2.86726639382013E+018,3.7976,2.0291,28.128,2.132,-41.062,1.408,49.772,1.077,20.857439,19.538355,,19.152773,pm,2800,0,,,,,,,,,
29.373795,4.4964356,2.51876786833929E+018,6.571,1.0251,50.202,1.278,-12.466,1.116,51.727,1.14,20.550903,18.964012,,18.879898,par+pm,2700,1,,M8.5,,,,,,,
344.4918,25.520258,2.84343283002036E+018,5.3888,0.8695,-2.233,0.618,-59.554,0.803,59.596,1.07,20.261194,18.850538,21.471,18.454,par+diag,2800,0,,,,,,,,,
28.900688,6.603568,2.56770902067671E+018,11.0839,0.1807,-8.369,0.229,-75.65,0.173,76.112,1.084,18.212494,16.825115,19.71,16.609,all,2900,0,,,,,,,,,
28.816711,6.9562197,2.56792387212129E+018,9.3852,0.3558,-32.075,0.476,1.197,0.29,32.098,1.309,18.685993,17.092604,20.419,16.864,par+diag,2700,0,,,,,,,,,
358.70227,29.54291,2.86721375470132E+018,4.4744,0.69,19.412,0.804,-5.493,0.578,20.175,1.045,20.45868,18.986994,,18.782068,par+pm,2800,0,,,,,,,,,
332.90237,12.24554,2.72784340597458E+018,6.5388,0.9009,-22.187,0.845,-49.556,0.86,54.296,1.097,20.391663,18.933092,,18.532652,par+pm,2700,0,M8,,,,,,,,
331.96133,9.7059,2.72693187647616E+018,5.2446,1.23,-14.858,0.85,-20.54,1.017,25.351,1.12,20.283941,18.850426,,18.76757,pm,2800,0,,,,,,,,,
333.50397,13.5397005,2.73482307572285E+018,4.0151,0.7694,8.963,0.629,-59.777,0.641,60.445,1.096,20.234669,18.836916,21.857,18.573,all,2900,0,,,,,,,,,
0.23449409,29.497509,2.85520873699334E+018,4.9709,0.6376,38.33,0.721,6.822,0.397,38.932,1.041,20.168373,18.750256,21.901,18.433,all,2900,0,,,,,,,,,
29.001942,5.4797945,2.51915661441897E+018,11.7439,0.2111,84.436,0.262,-129.256,0.175,154.391,1.056,18.445005,17.012371,20.098404,,par+pm,2800,1,,M7.5,,M7,,,,,
343.6719,24.867117,2.84330270969155E+018,5.6922,0.8917,-1.082,0.921,-22.187,1.182,22.213,1.059,20.472317,19.04899,,18.828043,par,2900,0,,,,,,,,,
28.955225,5.458549,2.5191563739008E+018,12.6149,0.27,115.46,0.343,-152.298,0.244,191.117,0.97,18.731333,17.248878,20.667,16.93,all,2800,1,,M7.5,,M7,,,,,
333.33655,12.916427,2.72803462221376E+018,4.7783,0.8893,-10.813,0.829,-13.294,1.135,17.136,1.16,20.295,18.889067,21.728,18.688,all,2900,0,,,,,,,,,
29.030521,4.9196496,2.51898691167143E+018,6.2965,0.8488,-0.517,1.374,-31.456,0.68,31.46,1.189,20.09793,18.71277,21.613,18.514,par+diag,2900,1,,M7,,,,,,,
28.345093,8.1457815,2.56886223657622E+018,4.5398,0.8931,38.42,1.137,30.363,0.88,48.97,1.06,20.245115,18.84108,,18.724363,par+pm,2900,1,,M7,,,,,,,
359.85962,29.39301,2.85522804716531E+018,5.7918,0.5989,24.752,0.711,-5.632,0.374,25.385,1.027,19.96054,18.570553,,18.320684,par+pm,2900,0,,,,,,,,,
28.79273,6.0236464,2.56729917771778E+018,6.937,0.3889,-30.003,0.456,-101.088,0.34,105.446,1.084,19.154936,17.743366,20.528,17.497,all,2900,1,,M7,,,,,,,
358.74594,29.332506,2.8671622838178E+018,7.2437,0.5758,74.802,0.682,-5.111,0.425,74.977,1.137,20.017963,18.544285,21.665,18.249,all,2700,0,,,,,,,,,
29.156404,3.2259781,2.51184664880173E+018,5.5929,0.8525,38.391,0.916,-4.603,0.955,38.666,1.046,20.600794,19.06661,,18.716057,par,2700,1,,M8,,,,,,,
29.156645,3.0766199,2.51184005602608E+018,9.0014,0.2658,17.145,0.317,-36.631,0.212,40.445,0.957,18.821995,17.403057,20.41,17.199,all,2900,0,,,,,,,,,
29.18755,2.5884318,2.51166983788186E+018,5.0308,0.7725,-59.593,1.265,-42.832,0.757,73.389,1.178,20.249899,18.762333,,18.362885,par+pm,2900,1,,M7.5,,,,,,,
29.221199,1.7872016,2.51140450768714E+018,15.6102,0.1819,-27.085,0.235,-203.813,0.137,205.605,1.081,17.752264,16.3384,19.502,16.184,all,2900,0,,,,,,,,,
29.216099,1.1593024,2.51094113225628E+018,4.8942,0.5904,35.767,0.613,-20.016,0.597,40.987,1.133,19.943777,18.374168,,,par+pm,2800,1,M8,M8,,,,,,,
28.616877,6.242715,2.56731766325758E+018,2.4171,1.0635,46.761,1.389,-42.663,1.218,63.298,1.085,20.564373,19.19723,21.662,18.837,pm+diag,2900,0,,,,,,,,,
333.35025,12.470647,2.72794456104445E+018,8.1649,0.5332,49.826,0.507,-53.514,0.557,73.119,1.116,19.7934,18.350018,21.818,18.091,all,2900,0,,,,,,,,,
345.07703,25.424068,2.84337215072162E+018,10.8077,0.2631,36.027,0.242,-6.401,0.217,36.592,1.108,18.836634,17.375212,20.41,17.101,all,2900,1,,,,M7,,,,,
28.209057,7.939508,,,,,,,,,,,,21.916,19.701,diag,2500,0,,,,,,,,,
359.20316,29.184864,2.85513898672489E+018,,,,,,,,,21.156937,19.485819,21.881,19.394,diag,2900,0,,,,,,,,,
28.53197,6.182374,2.5672964675931E+018,10.5566,0.7,105.434,0.783,-122.365,0.43,161.522,0.97,20.094273,18.55997,21.725,18.169,all,2500,1,,M8.5,,M8,,,,,
28.730745,5.08045,2.51904618222097E+018,,,,,,,,,20.773504,19.359947,21.814,19.069,diag,2800,1,,M7,,,,,,,
344.30646,24.815968,2.84324358087618E+018,4.0973,0.7215,50.153,0.58,-2.513,0.709,50.216,0.99,20.116457,18.755907,,18.501707,par,2900,0,,,,,,,,,
358.7449,29.048916,2.86712074288957E+018,6.2099,0.8965,44.299,1.04,-17.072,0.814,47.474,1,20.558102,18.998672,,18.772789,par+pm,2700,0,,,,,,,,,
28.16209,7.368602,2.56874740633007E+018,10.3807,0.2393,141.943,0.294,-61.809,0.271,154.817,0.931,18.881327,17.408352,20.526,17.18,all,2800,1,,M7.5,,,,,,,
345.0166,25.148443,2.84335792579252E+018,2.939,1.3866,-13.857,1.159,-20.196,1.021,24.492,1.024,20.827827,19.319542,,19.174906,pm,2900,0,,,,,,,,,
344.175,24.64323,2.84324038112525E+018,4.6578,1.2369,-20.223,1.171,-23.317,1.193,30.865,1.088,20.491978,19.096695,21.833,18.793,pm+diag,2900,0,,,,,,,,,
28.018764,7.857235,2.56882712092328E+018,6.521,0.9027,4.157,1.038,-12.821,1.135,13.478,1.093,20.405006,19.062578,,18.660713,par,2800,1,,M7.5,,,,,,,
333.2016,11.552158,2.72760292216592E+018,3.6012,0.9773,-26.229,1.278,-29.031,1.278,39.125,1.024,20.529299,19.057146,,18.945606,pm,2700,0,,,,,,,,,
28.786829,3.0740457,2.51258789143626E+018,5.6535,0.6241,-4.149,0.592,-46.757,0.489,46.941,1.053,19.702791,18.270555,20.995,18.076,all,2900,1,,M7,,,,,,,
28.7764,3.1670256,2.51259259872056E+018,6.3266,0.891,8.735,0.917,-10.172,0.658,13.408,1.19,20.098324,18.642447,,18.20708,par+pm,2600,1,,M8.5,,,,,,,
332.8734,10.416785,2.72407881560108E+018,5.7292,1.0185,17.009,0.596,1.704,0.73,17.095,1.086,19.98782,18.53179,,18.43467,par,2900,0,,,,,,,,,
26.43615,12.13838,2.57527864713299E+018,4.9679,0.371,38.502,0.437,-40.074,0.409,55.573,1.053,19.484047,18.096523,21.077,17.899,all,2900,1,,M7,,,,,,,
332.9776,10.66341,2.72710921138E+018,5.3512,0.524,22.347,0.587,2.464,0.653,22.482,0.998,19.90412,18.386639,22.029,18.167,par+diag,2800,0,,,,,,,,,
28.476078,5.159287,2.5670886212408E+018,7.259,0.4188,-26.845,0.618,-71.57,0.391,76.439,1.005,19.75601,18.281883,21.777,18.008,all,2800,1,,M8,,,,,,,
28.49381,5.004136,2.51902381832533E+018,8.8334,0.2681,-3.985,0.303,7.493,0.242,8.487,1.024,18.747332,17.318838,20.32,17.134,all,2900,1,,M7,,,,,,,
28.581554,4.4132013,2.51893864053397E+018,12.2475,0.1847,8.801,0.213,-41.662,0.146,42.581,0.858,18.220367,16.787079,19.848,16.613,all,2900,1,,M7,,,,,,,
333.33884,11.492038,2.72759883765238E+018,6.3052,0.5387,-35.899,0.582,-105.082,0.726,111.045,0.964,19.971758,18.465425,21.534,18.297,all,2900,0,,,,,,,,,
345.12985,25.027176,2.84316843183453E+018,,,,,,,,,20.853407,19.394579,21.443,19.216,diag,2900,0,,,,,,,,,
332.73413,9.844195,2.72394962298492E+018,4.0221,1.0624,43.388,1.499,-30.531,1.855,53.053,1.081,20.710966,19.174637,,19.137455,pm,2900,0,,,,,,,,,
27.912958,7.6158605,2.56881378934448E+018,12.0678,0.1645,192.436,0.21,-3.938,0.165,192.476,0.999,18.241316,16.829075,20.013,16.654,all,2700,1,,M8,,,,,,,
27.971125,7.3560963,2.56875836708889E+018,6.0374,0.3442,26.311,0.538,-30.025,0.373,39.922,1.022,19.214853,17.778282,20.96,17.664,all,2900,1,,M7,,,,,,,
332.9782,10.383343,2.72407465807209E+018,4.1849,1.2047,7.873,0.798,0.55,1.349,7.892,1.067,20.375883,19.136887,21.799,18.893,diag,2900,0,,,,,,,,,
333.27,11.1245165,2.72751898132748E+018,,,,,,,,,20.714458,18.968504,21.904,19.179,diag,2900,0,,,,,,,,,
344.85873,24.78573,,,,,,,,,,,,22.272,19.699,diag,2900,0,,,,,,,,,
28.299047,5.363645,2.56710672882486E+018,1.4658,1.4156,-25.304,2.189,-44.406,1.327,51.11,1.037,20.809647,19.4536,,19.133503,pm,2900,1,,M7,,,,,,,
26.45474,11.681046,2.57506073337759E+018,3.9386,0.7507,7.318,0.939,-14.205,0.759,15.98,1.013,20.15477,18.659666,,18.561485,par+pm,2900,0,,,,,,,,,
333.8379,12.328538,2.72776001918509E+018,12.947,0.1662,58.854,0.175,24.097,0.208,63.596,1.036,18.189322,16.771809,19.998,16.559,all,2900,0,,,,,,,,,
28.584042,2.9327042,2.51249415807046E+018,8.6905,0.4031,-4.037,0.536,65.886,0.325,66.009,0.99,19.422049,17.952314,21.265,17.702,all,2800,1,,M7,,M7,,,,,
332.86935,9.801683,2.72390269187626E+018,5.2743,0.7886,-22.427,1.074,-14.797,1.635,26.868,1.028,20.374939,18.872747,,18.746588,par+pm,2900,0,,,,,,,,,
28.579044,2.7510781,2.51173233824579E+018,8.739,0.3975,-43.551,0.412,-79.697,0.335,90.82,1.089,19.308495,17.844254,21.078,17.574,all,2800,1,,M7,,M7,,,,,
28.509624,3.335024,2.51265737112288E+018,3.9008,0.8073,19.635,0.895,-7.6,0.678,21.054,1.032,20.362982,18.924194,,18.70261,pm,2900,1,,M7,,,,,,,
28.610867,1.9258777,2.5112434292337E+018,4.5405,0.7507,42.629,1.173,-39.255,0.799,57.95,1.015,20.33768,18.91693,,18.657104,par+pm,2800,1,,M7.5,,,,,,,
28.284554,4.8440223,2.51901536582942E+018,2.2201,0.7843,63.763,0.976,4.384,0.788,63.914,1.008,20.194712,18.8308,21.954,18.573,pm+diag,2900,1,,M7,,,,,,,
333.05206,9.986945,2.72399985692168E+018,8.8393,1.2643,-7.618,1.503,-15.722,1.822,17.471,1.14,20.289724,18.669525,,18.63336,par+pm,2800,0,,,,,,,,,
28.232323,4.759122,2.51901216607913E+018,4.0576,1.6422,18.267,2.217,6.081,1.928,19.253,1.188,20.739414,19.398352,21.843,19.246,diag,2800,1,,M7,,,,,,,
333.0309,9.827645,2.7239931224143E+018,,,,,,,,,21.003271,19.88678,21.887,19.306,diag,2900,0,,,,,,,,,
334.25568,12.845502,2.73378822482874E+018,,,,,,,,,20.826517,19.440603,21.81,19.137,diag,2900,0,,,,,,,,,
28.177618,4.7321906,2.51300746249691E+018,12.4503,0.2147,-44.498,0.259,-26.211,0.182,51.644,0.962,18.247416,16.795654,19.833,16.632,all,2900,1,,M7.5,,M7,,,,,
334.4893,13.241949,2.73401551449809E+018,4.9351,0.9009,-10.919,1.612,-5.253,1.853,12.117,1.112,20.4227,18.942099,21.882,18.778,par+diag,2900,0,,,,,,,,,
28.20426,4.4126277,2.5129807263251E+018,5.6812,0.4595,39.107,0.539,-48.907,0.359,62.62,0.95,19.563412,18.169445,20.986,18.016,all,2900,0,,,,,,,,,
27.586054,7.52486,2.56843968480813E+018,15.8513,0.2301,-65.801,0.294,-128.248,0.218,144.143,1.019,18.411253,16.933844,20.435,16.704,all,2700,1,,M7.5,,M7.5,,,,,
28.029211,5.457892,2.56713827106357E+018,3.2261,0.8014,-57.726,1.423,-58.75,0.882,82.365,1.013,20.510447,19.05309,,,pm,2800,1,,M7,,,,,,,
28.215725,4.285506,2.51297570980378E+018,5.1586,0.7214,-1.359,1.203,6.141,0.779,6.289,1.02,20.463703,19.059916,21.706,18.808,par+diag,2900,0,,,,,,,,,
333.39267,10.566316,2.72409640778645E+018,6.7131,0.4097,-22.029,0.484,-34.619,0.533,41.033,1.016,19.67206,18.247044,21.718,18.121,all,2900,0,,,,,,,,,
27.998308,5.326406,2.56713194887171E+018,3.9697,1.4137,-33.32,1.925,-42.417,1.671,53.939,1.411,20.877785,19.35648,,19.090078,pm,2700,1,,M8,,,,,,,
27.8194,6.0582,2.56739579730173E+018,3.7686,0.9267,12.075,1.121,9.867,0.777,15.594,1.024,20.451529,18.97398,,19.003082,pm,2900,1,,M7.5,,,,,,,
334.1638,12.189016,2.7277476110244E+018,7.8026,0.4303,28.772,0.525,-14.161,0.806,32.069,0.872,19.637138,18.14286,21.955,17.962,all,2800,0,,,,,,,,,
333.47852,10.5022,2.72409200973998E+018,5.8446,0.7418,65.428,0.971,-56.876,1.407,86.694,0.973,20.240767,18.747374,21.925583,,par+pm,2900,0,,,,,,,,,
333.479,10.501967,2.72409200973998E+018,5.8446,0.7418,65.428,0.971,-56.876,1.407,86.694,0.973,20.240767,18.747374,,18.736244,par+pm,2900,0,,,,,,,,,
27.73256,6.1766863,2.56740253181063E+018,8.3323,0.2157,81.816,0.266,-98.086,0.231,127.73,0.984,18.569094,17.169638,20.182,17.248,all,2900,0,,,,,,,,,
334.5556,12.887991,2.73380918856323E+018,2.4211,0.7366,30.639,0.665,-13.53,0.655,33.494,1.33,19.914925,18.562511,,,pm,1500,0,,,,,,,,,
27.418987,7.4055724,2.5684318507878E+018,8.5105,0.5522,1.164,0.717,2.689,0.556,2.93,0.934,20.01211,18.554155,,18.210184,par,2800,1,,M8,,M8,,,,,
27.45971,7.225273,2.56842452787192E+018,3.8147,0.4544,17.605,0.58,-44.532,0.46,47.886,1.03,19.61062,18.188057,,18.203362,par+pm,2800,1,,M7,,,,,,,
27.53556,6.8630085,2.56833223761301E+018,1.5078,2.2487,52.269,2.191,-22.796,1.597,57.023,1.117,20.813538,19.410473,,19.097336,pm,2900,1,,M7,,,,,,,
25.96833,11.656178,,,,,,,,,,,,22.061,19.49,diag,2900,0,,,,,,,,,
27.936705,4.6795673,2.56104453710356E+018,7.7504,0.3441,22.469,0.396,-34.212,0.287,40.93,1.012,19.114508,17.707294,20.653,17.509,all,2900,1,,M7,,,,,,,
28.007332,3.7852943,2.51288603088663E+018,3.9793,0.9172,73.245,1.231,-19.497,1.491,75.795,1.046,20.441229,19.072979,21.579,18.773,pm+diag,2900,1,,M7.5,,,,,,,
28.190887,1.7032977,2.51121267726841E+018,9.8379,0.2648,258.506,0.286,-117.423,0.292,283.925,0.918,18.88366,17.466797,20.786,17.252,all,2800,1,,M7,,M7,,,,,
28.02201,3.4108818,2.51258246259991E+018,,,,,,,,,20.696209,19.206676,22.262,18.968,diag,2900,0,,,,,,,,,
344.72876,24.008017,,,,,,,,,,,,22.139,19.872,diag,2800,0,,,,,,,,,
27.549414,6.085798,2.56739425111359E+018,4.6074,0.6878,32.485,0.902,-2.2,0.718,32.559,0.933,20.169289,18.797192,,18.736694,par,2900,1,,M7,,,,,,,
28.056269,2.4900281,2.51245017760604E+018,3.9815,1.4345,-14.462,1.635,-74.93,1.168,76.313,0.966,20.714602,19.289925,,19.083786,pm,2900,1,,M7,,,,,,,
344.768,23.964497,2.84295347731076E+018,7.1862,1.0611,-13.395,1.037,-7.332,1.158,15.27,1.185,20.705595,19.120684,,18.831516,par+pm,2600,0,,,,,,,,,
28.109377,1.3747792,2.51118588096749E+018,12.1878,0.4354,3.414,0.524,-84.779,0.338,84.848,0.993,19.494862,18.005629,,17.643599,par+pm,2700,1,,M8,,M8,,,,,
27.217237,7.36224,2.56844184517692E+018,6.1923,0.483,74.011,0.628,8.518,0.557,74.5,0.965,19.76691,18.327879,,18.146933,par+pm,2900,0,,,,,,,,,
27.59517,5.5984483,2.56734257406739E+018,5.5641,0.6162,-13.79,0.844,-9.901,0.835,16.977,1.011,20.202925,18.755764,21.69,18.768,all,2900,1,,M7,,,,,,,
27.949905,2.9593723,2.51252686854137E+018,5.3214,0.5758,3.681,0.7,-1.855,0.543,4.122,1.083,20.173697,18.87464,21.366,18.592,diag,2900,0,,,,,,,,,
334.96558,13.13599,2.73390233781472E+018,4.9667,0.555,-21.026,0.74,-23.302,0.84,31.386,1.097,,18.728735,21.729,18.514,diag,2800,0,,,,,,,,,
333.96652,10.752813,2.72443100291883E+018,4.1575,0.5306,-18.113,0.649,-38.436,0.459,42.49,1.051,19.579584,18.157629,,18.02642,par+pm,2900,0,,,,,,,,,
334.0225,10.507775,2.72441090247573E+018,8.7238,0.4092,86.944,0.481,28.173,0.615,91.395,1.181,19.457247,18.029886,21.355,17.912,all,2900,0,,,,,,,,,
344.5079,23.452122,2.84289929200334E+018,,,,,,,,,20.736235,19.283104,22.208,19.142,diag,2900,0,,,,,,,,,
